"indicatorID";"indicatorLabel";"country_iso3";"countryLabel";"year";"value";"note"
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"PHL";"Philippines";"2015";"2";"Ancestral lands that overlap with protected areas are subject to protected areas law. This conflicts with ICCs/IPs management & control rights under IPRA. Although, NIPAS law prohibits eviction without consent and calls for ICC/IP participation in  delineation and management planning and governance of the protected area.  Formulation and implementation of plans, policies, rules and regulations to be done in partnership with ICC/IPs and shall consider their livelihood sources, among others."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"RUS";"Russia";"2015";"4";"Federal legislation does not explicitly grant indigenous groups/ communities rights in protected areas."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"SDN";"Sudan";"2015";"3";"Communities may control forests in locality of village subject to direction by Forest Corporation. Grazing permitted."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"SSD";"South Sudan";"2015";"3";"Protected forest & wildlife areas owned collectively by nation (public land), but excludes community forests. Access to PA guaranteed."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"SWZ";"Swaziland";"2015";"2";"Other than provision for sanctuaries to be declared, protection is mainly of species of trees, birds, game (Royal Game), but land owners have strong rights. "
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"TCD";"Chad";"2015";"2";"Communities cannot own classified areas but these may be classified for their benefit. Traditional use rights for subsistence free of charge and without permits. May also establish Community Forests and Wildlife Management Areas."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"THA";"Thailand";"2015";"4";"The National Reserved Forests Act and the National Parks Act do not explicitly grant indigenous communities rights in Protected Areas."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"TZA";"Tanzania";"2015";"1";"Reserved Land comprises lands subject to conservation laws, and may be owned by communities where those laws permit, the case with forest law. Wildlife law is less accommodating of customary property rights."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"UGA";"Uganda";"2015";"2";"Although communities may create Community Forests on their own lands, they may not own Central or Local Forest Reserves, Parks and may be prevented from utilization. Significant provision for community wildlife use rights."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"USA";"United States of America";"2015";"4";"Federal legislation is silent on whether Native Americans have land rights in protected areas."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"ZMB";"Zambia";"2015";"2";"Forests and wildlife are state property but products can be owned by communities for subsistence purposes. No provision for community owned forest reserves but provision for game management areas within community lands and significant empowerment of registered Community Boards. "
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"ZWE";"Zimbabwe";"2015";"2";"Protected Forest Areas on Communal Lands remain communal property and use permits to inhabitants may be issued. National Parks & Reserves are state property often transferred from Communal Land, use subject to permits."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"AUT";"Austria";"2016";"N/A";"Research could not find evidence of ""indigenous"" land in Austria that falls within LandMark's definition of this term."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"BEL";"Belgium";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Belgium that falls within LandMark's definition of these terms."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"BGD";"Bangladesh";"2016";"4";"Statutory laws are silent on whether communities have rights in protected areas."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"BGR";"Bulgaria";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Bulgaria that falls within LandMark's definition of this term."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"BLR";"Belarus";"2016";"N/A";"Researcher found no evidence of indigenous community land in Belarus."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"BLZ";"Belize";"2016";"4";"Belize's statutory and regulatory framework does not explicitly recognize community rights to land."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"CHE";"Switzerland";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Switzerland that falls within LandMark's definition of this term."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"CHL";"Chile";"2016";"4";"The statutory and regulatory framework in Chile does not explicitly grant indigenous communities rights to land within protected areas."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"CHN";"China";"2016";"4";"Chinese legislation does not explicitly grant indigenous/community land rights in protected areas."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"CIV";"Ivory Coast";"2016";"3";"While forest law 2014 recognizes forests on customary land as customary property and may create protected areas, land law dictates this cannot be upheld after 2019 unless community has secured formal title. Only domestic use rights available to communities in State Protected Forests."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"COG";"Congo";"2016";"2";"IP may obtain rights of use in PA as defined by the PA Plan."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"CRI";"Costa Rica";"2016";"4";"The law does not explicitly grant indigenous communities rights in protected areas."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"CUB";"Cuba";"2016";"4";"The law does not explicitly recognize the land rights of indigenous peoples in Cuba."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"CZE";"Czech Republic";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in the Czech Republic that falls within LandMark's definition of these terms."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"DEU";"Germany";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Germany that falls within LandMark's definition of this term."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"DNK";"Denmark";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Denmark that falls within LandMark's definition of these terms."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"ECU";"Ecuador";"2016";"2";"Local authorities must consult indigenous, black and Afro-Ecuadorian peoples before issuing environmental policies and policies for demarcation, management or administration of conservation areas and ecological reserves."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"ESP";"Spain";"2016";"N/A";"Reviewer could not find evidence of ""indigenous"" land in Spain that falls within LandMark's definition of this term."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"EST";"Estonia";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Estonia that falls within LandMark's definition of these terms."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"ETH";"Ethiopia";"2016";"2";"No provision for Protected Areas to be owned by communities except in two States but federal requirement that management plans are developed  with communities and who may utilise by agreement."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"FIN";"Finland";"2016";"4";"Finland's statutory and regulatory framework does not  explicitly recognize and protect Sami rights in protected areas."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"GAB";"Gabon";"2016";"4";"No rights to own Protected Areas. Use by communities is not permitted in Protected Areas other than by agreement with State agencies."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"GBR";"United Kingdom";"2016";"N/A";"Reviewer could not find evidence of ""indigenous"" or ""community"" land in the United Kingdom-England that falls within LandMark's definition of these terms."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"GHA";"Ghana";"2016";"2";"While Forest Reserves and Protected Areas may be owned by stools (traditional authorities) or private persons, control & management is vested in Forestry Commission or other Government entities with powers that may practically truncate  ownership. "
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"GMB";"Gambia";"2016";"1";"Communities made party to declaration of Protected Areas. Their rights may be sustained or extinguished on payment of compensation. Communities may manage State Forests and institute, own & manage Community Forests, and co-manage Wildlife Protected Areas."
"LMM-LSIC-10IP";"X - Land Rights in protected areas - Indigenous People";"GUF";"French Guiana";"2016";"4";"The statutory and regulatory framework does not recognize the land rights of indigenous and local communities in French Guiana."
